Method,Model,Sample_Index,Original_Class,Counterfactual_Class,Generation_Time,Tp_Sparsity,Seg_Sparsity,DTW,L1,L2,CF_Conf,Orig_Rob_Gauss_eps0.00,Orig_Conf_Gauss_eps0.00,Orig_Rob_Adv_eps0.00,Orig_Conf_Adv_eps0.00,CF_Rob_Gauss_eps0.00,CF_Conf_Gauss_eps0.00,CF_Rob_Adv_eps0.00,CF_Conf_Adv_eps0.00,Orig_Rob_Gauss_eps0.20,Orig_Conf_Gauss_eps0.20,Orig_Rob_Adv_eps0.20,Orig_Conf_Adv_eps0.20,CF_Rob_Gauss_eps0.20,CF_Conf_Gauss_eps0.20,CF_Rob_Adv_eps0.20,CF_Conf_Adv_eps0.20,Orig_Rob_Gauss_eps0.40,Orig_Conf_Gauss_eps0.40,Orig_Rob_Adv_eps0.40,Orig_Conf_Adv_eps0.40,CF_Rob_Gauss_eps0.40,CF_Conf_Gauss_eps0.40,CF_Rob_Adv_eps0.40,CF_Conf_Adv_eps0.40,Orig_Rob_Gauss_eps0.60,Orig_Conf_Gauss_eps0.60,Orig_Rob_Adv_eps0.60,Orig_Conf_Adv_eps0.60,CF_Rob_Gauss_eps0.60,CF_Conf_Gauss_eps0.60,CF_Rob_Adv_eps0.60,CF_Conf_Adv_eps0.60,Orig_Rob_Gauss_eps0.80,Orig_Conf_Gauss_eps0.80,Orig_Rob_Adv_eps0.80,Orig_Conf_Adv_eps0.80,CF_Rob_Gauss_eps0.80,CF_Conf_Gauss_eps0.80,CF_Rob_Adv_eps0.80,CF_Conf_Adv_eps0.80,Orig_Rob_Gauss_eps1.00,Orig_Conf_Gauss_eps1.00,Orig_Rob_Adv_eps1.00,Orig_Conf_Adv_eps1.00,CF_Rob_Gauss_eps1.00,CF_Conf_Gauss_eps1.00,CF_Rob_Adv_eps1.00,CF_Conf_Adv_eps1.00,Orig_Rob_Gauss_eps1.20,Orig_Conf_Gauss_eps1.20,Orig_Rob_Adv_eps1.20,Orig_Conf_Adv_eps1.20,CF_Rob_Gauss_eps1.20,CF_Conf_Gauss_eps1.20,CF_Rob_Adv_eps1.20,CF_Conf_Adv_eps1.20,Orig_Rob_Gauss_eps1.40,Orig_Conf_Gauss_eps1.40,Orig_Rob_Adv_eps1.40,Orig_Conf_Adv_eps1.40,CF_Rob_Gauss_eps1.40,CF_Conf_Gauss_eps1.40,CF_Rob_Adv_eps1.40,CF_Conf_Adv_eps1.40,Orig_Rob_Gauss_eps1.60,Orig_Conf_Gauss_eps1.60,Orig_Rob_Adv_eps1.60,Orig_Conf_Adv_eps1.60,CF_Rob_Gauss_eps1.60,CF_Conf_Gauss_eps1.60,CF_Rob_Adv_eps1.60,CF_Conf_Adv_eps1.60,Orig_Rob_Gauss_eps1.80,Orig_Conf_Gauss_eps1.80,Orig_Rob_Adv_eps1.80,Orig_Conf_Adv_eps1.80,CF_Rob_Gauss_eps1.80,CF_Conf_Gauss_eps1.80,CF_Rob_Adv_eps1.80,CF_Conf_Adv_eps1.80,Orig_Rob_Gauss_eps2.00,Orig_Conf_Gauss_eps2.00,Orig_Rob_Adv_eps2.00,Orig_Conf_Adv_eps2.00,CF_Rob_Gauss_eps2.00,CF_Conf_Gauss_eps2.00,CF_Rob_Adv_eps2.00,CF_Conf_Adv_eps2.00
TSEVO,LSTMFCN,37,1,0,138.7544,0.8125,0.6,1.2402,7.4054,2.6301,0.5,1.0,0.9655,0.0,0.0047,1.0,0.5,1.0,0.9967,1.0,0.9715,0.0,0.0027,0.0,0.4951,1.0,0.9886,1.0,0.9893,0.0,0.0038,0.0,0.0428,1.0,0.8938,1.0,0.9998,0.0,0.0102,0.0,0.0018,0.0,0.1518,1.0,1.0,0.0,0.046,0.0,0.0107,0.0,0.0076,1.0,1.0,0.0,0.1557,0.0,0.0001,0.0,0.0018,1.0,1.0,0.0,0.3504,0.0,0.0,0.0,0.0011,1.0,1.0,0.0,0.478,0.0,0.0,0.0,0.0006,1.0,1.0,1.0,0.5628,0.0,0.0,0.0,0.0003,1.0,1.0,1.0,0.5685,0.0,0.0,0.0,0.0001,1.0,1.0,1.0,0.5749,0.0,0.0,0.0,0.0
TSEVO,LSTMFCN,62,1,0,147.7948,0.7396,0.5,1.6934,18.477,4.0671,0.5,1.0,0.9988,0.0,0.0104,1.0,0.5,1.0,0.9998,1.0,0.9991,0.0,0.0048,1.0,0.514,1.0,0.9994,1.0,0.9988,0.0,0.0035,0.0,0.005,1.0,0.9983,1.0,1.0,0.0,0.0032,0.0,0.0011,1.0,0.9853,1.0,1.0,0.0,0.0027,0.0,0.0,1.0,0.7768,1.0,1.0,0.0,0.0019,0.0,0.0,0.0,0.0771,1.0,1.0,0.0,0.0018,0.0,0.0,0.0,0.0018,1.0,1.0,0.0,0.0014,0.0,0.0,0.0,0.0001,1.0,1.0,0.0,0.0012,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0019,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0059,0.0,0.0,0.0,0.0
TSEVO,LSTMFCN,26,0,1,159.1189,0.8854,0.7,2.1386,7.6349,3.5405,0.5,1.0,0.9115,1.0,0.9999,1.0,0.5,0.0,0.0001,1.0,0.9463,1.0,0.9998,1.0,0.6832,0.0,0.0001,1.0,0.5812,1.0,0.9995,1.0,0.9179,0.0,0.0001,0.0,0.0444,1.0,0.9981,1.0,0.9994,0.0,0.0001,0.0,0.0001,1.0,0.9886,1.0,0.9999,0.0,0.0001,0.0,0.0001,1.0,0.9341,1.0,0.9997,0.0,0.0001,0.0,0.0,1.0,0.6961,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3864,1.0,1.0,0.0,0.0001,0.0,0.0,0.0,0.182,1.0,1.0,0.0,0.0004,0.0,0.0,0.0,0.1158,1.0,1.0,0.0,0.0019,0.0,0.0,0.0,0.1239,1.0,1.0,0.0,0.0101
TSEVO,LSTMFCN,41,1,0,143.3368,0.875,0.8,1.1318,7.3892,2.2101,0.5005,1.0,0.6131,0.0,0.0011,1.0,0.5005,1.0,0.9989,1.0,0.6128,0.0,0.0008,0.0,0.4547,1.0,0.9979,1.0,0.5636,0.0,0.0007,0.0,0.1044,1.0,0.9948,1.0,0.9934,0.0,0.0006,0.0,0.088,1.0,0.9812,1.0,0.9989,0.0,0.0006,0.0,0.0004,1.0,0.9348,1.0,1.0,0.0,0.0007,0.0,0.0005,1.0,0.7203,1.0,1.0,0.0,0.0011,0.0,0.0,0.0,0.2243,1.0,1.0,0.0,0.0006,0.0,0.0,0.0,0.0243,1.0,1.0,0.0,0.0005,0.0,0.0,0.0,0.0019,1.0,1.0,0.0,0.0005,0.0,0.0,0.0,0.0002,1.0,1.0,0.0,0.0008,0.0,0.0,0.0,0.0001
TSEVO,LSTMFCN,35,1,0,145.2796,0.7604,0.7,1.3704,12.9284,3.2095,0.5,1.0,0.5876,0.0,0.0002,1.0,0.5,1.0,0.9999,1.0,0.5127,0.0,0.0,0.0,0.4859,1.0,0.9994,0.0,0.4558,0.0,0.0,0.0,0.0214,1.0,0.9982,1.0,0.9948,0.0,0.0,0.0,0.0112,1.0,0.9948,1.0,1.0,0.0,0.0,0.0,0.0002,1.0,0.951,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5159,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0823,1.0,1.0,0.0,0.0001,0.0,0.0,0.0,0.0149,1.0,1.0,0.0,0.0001,0.0,0.0,0.0,0.0037,1.0,1.0,0.0,0.0003,0.0,0.0,0.0,0.0018,1.0,1.0,0.0,0.0011,0.0,0.0,0.0,0.001
TSEVO,LSTMFCN,25,1,0,152.8258,0.9167,0.9,3.8467,10.5088,4.1011,0.5001,1.0,0.9967,0.0,0.0021,1.0,0.5001,1.0,0.9984,1.0,0.9988,0.0,0.0015,0.0,0.2394,1.0,0.9937,1.0,1.0,0.0,0.0014,0.0,0.1782,1.0,0.7809,1.0,1.0,0.0,0.0014,0.0,0.0001,0.0,0.019,1.0,1.0,0.0,0.0024,0.0,0.0,0.0,0.0003,1.0,1.0,0.0,0.0093,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0366,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1545,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3622,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5756,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8214,0.0,0.0,0.0,0.0
TSEVO,LSTMFCN,36,1,0,141.3007,0.6667,0.5,1.3289,17.1946,3.3554,0.5,1.0,0.9727,0.0,0.0031,1.0,0.5,1.0,0.9999,1.0,0.9752,0.0,0.0014,0.0,0.1893,1.0,0.9996,1.0,0.9999,0.0,0.0011,0.0,0.0195,1.0,0.9964,1.0,0.9999,0.0,0.0013,0.0,0.0022,1.0,0.9139,1.0,1.0,0.0,0.0029,0.0,0.0097,0.0,0.256,1.0,1.0,0.0,0.0076,0.0,0.0,0.0,0.0128,1.0,1.0,0.0,0.0139,0.0,0.0,0.0,0.0008,1.0,1.0,0.0,0.0298,0.0,0.0,0.0,0.0001,1.0,1.0,0.0,0.0627,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1489,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5235,0.0,0.0,0.0,0.0
TSEVO,LSTMFCN,77,1,0,143.0138,0.3854,0.2,0.9502,22.5348,4.058,0.5,1.0,0.9706,0.0,0.0003,1.0,0.5,1.0,0.9999,1.0,0.9287,0.0,0.0001,1.0,0.5639,1.0,0.9998,1.0,0.988,0.0,0.0,0.0,0.2796,1.0,0.9995,1.0,0.9954,0.0,0.0,0.0,0.4372,1.0,0.9989,1.0,1.0,0.0,0.0001,0.0,0.0223,1.0,0.9957,1.0,1.0,0.0,0.0001,0.0,0.0004,1.0,0.9582,1.0,1.0,0.0,0.0002,0.0,0.0,1.0,0.67,1.0,1.0,0.0,0.0005,0.0,0.0,0.0,0.2393,1.0,1.0,0.0,0.0012,0.0,0.0,0.0,0.0633,1.0,1.0,0.0,0.0033,0.0,0.0,0.0,0.0239,1.0,1.0,0.0,0.0084,0.0,0.0,0.0,0.0133
TSEVO,LSTMFCN,21,1,0,138.386,0.625,0.5,1.6349,13.5099,3.8616,0.5001,1.0,0.9991,0.0,0.0298,1.0,0.5001,1.0,0.9973,1.0,0.9995,0.0,0.0048,0.0,0.4535,1.0,0.9889,1.0,0.9997,0.0,0.0015,0.0,0.1391,1.0,0.9039,1.0,1.0,0.0,0.0011,0.0,0.0015,0.0,0.3153,1.0,1.0,0.0,0.0012,0.0,0.0,0.0,0.0425,1.0,1.0,0.0,0.0011,0.0,0.0,0.0,0.0083,1.0,1.0,0.0,0.0005,0.0,0.0,0.0,0.0023,1.0,1.0,0.0,0.0002,0.0,0.0,0.0,0.0009,1.0,1.0,0.0,0.0001,0.0,0.0,0.0,0.0003,1.0,1.0,0.0,0.0001,0.0,0.0,0.0,0.0001,1.0,1.0,0.0,0.0002,0.0,0.0,0.0,0.0001
TSEVO,LSTMFCN,50,1,0,134.7248,0.875,0.4,2.4172,9.3821,3.2614,0.5,1.0,0.9992,0.0,0.0157,1.0,0.5,1.0,0.9983,1.0,0.9993,0.0,0.0056,0.0,0.347,1.0,0.9971,1.0,0.9999,0.0,0.0027,0.0,0.1188,1.0,0.9941,1.0,0.9999,0.0,0.0032,0.0,0.0,1.0,0.9601,1.0,1.0,0.0,0.006,0.0,0.0,1.0,0.575,1.0,1.0,0.0,0.0152,0.0,0.0,0.0,0.108,1.0,1.0,0.0,0.0287,0.0,0.0,0.0,0.0123,1.0,1.0,0.0,0.0457,0.0,0.0,0.0,0.0014,1.0,1.0,0.0,0.1384,0.0,0.0,0.0,0.0002,1.0,1.0,0.0,0.4784,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8781,0.0,0.0,0.0,0.0
