Method,Model,Sample_Index,Original_Class,Counterfactual_Class,Generation_Time,Tp_Sparsity,Seg_Sparsity,DTW,L1,L2,CF_Conf,Orig_Rob_Gauss_eps0.00,Orig_Conf_Gauss_eps0.00,Orig_Rob_Adv_eps0.00,Orig_Conf_Adv_eps0.00,CF_Rob_Gauss_eps0.00,CF_Conf_Gauss_eps0.00,CF_Rob_Adv_eps0.00,CF_Conf_Adv_eps0.00,Orig_Rob_Gauss_eps0.20,Orig_Conf_Gauss_eps0.20,Orig_Rob_Adv_eps0.20,Orig_Conf_Adv_eps0.20,CF_Rob_Gauss_eps0.20,CF_Conf_Gauss_eps0.20,CF_Rob_Adv_eps0.20,CF_Conf_Adv_eps0.20,Orig_Rob_Gauss_eps0.40,Orig_Conf_Gauss_eps0.40,Orig_Rob_Adv_eps0.40,Orig_Conf_Adv_eps0.40,CF_Rob_Gauss_eps0.40,CF_Conf_Gauss_eps0.40,CF_Rob_Adv_eps0.40,CF_Conf_Adv_eps0.40,Orig_Rob_Gauss_eps0.60,Orig_Conf_Gauss_eps0.60,Orig_Rob_Adv_eps0.60,Orig_Conf_Adv_eps0.60,CF_Rob_Gauss_eps0.60,CF_Conf_Gauss_eps0.60,CF_Rob_Adv_eps0.60,CF_Conf_Adv_eps0.60,Orig_Rob_Gauss_eps0.80,Orig_Conf_Gauss_eps0.80,Orig_Rob_Adv_eps0.80,Orig_Conf_Adv_eps0.80,CF_Rob_Gauss_eps0.80,CF_Conf_Gauss_eps0.80,CF_Rob_Adv_eps0.80,CF_Conf_Adv_eps0.80,Orig_Rob_Gauss_eps1.00,Orig_Conf_Gauss_eps1.00,Orig_Rob_Adv_eps1.00,Orig_Conf_Adv_eps1.00,CF_Rob_Gauss_eps1.00,CF_Conf_Gauss_eps1.00,CF_Rob_Adv_eps1.00,CF_Conf_Adv_eps1.00,Orig_Rob_Gauss_eps1.20,Orig_Conf_Gauss_eps1.20,Orig_Rob_Adv_eps1.20,Orig_Conf_Adv_eps1.20,CF_Rob_Gauss_eps1.20,CF_Conf_Gauss_eps1.20,CF_Rob_Adv_eps1.20,CF_Conf_Adv_eps1.20,Orig_Rob_Gauss_eps1.40,Orig_Conf_Gauss_eps1.40,Orig_Rob_Adv_eps1.40,Orig_Conf_Adv_eps1.40,CF_Rob_Gauss_eps1.40,CF_Conf_Gauss_eps1.40,CF_Rob_Adv_eps1.40,CF_Conf_Adv_eps1.40,Orig_Rob_Gauss_eps1.60,Orig_Conf_Gauss_eps1.60,Orig_Rob_Adv_eps1.60,Orig_Conf_Adv_eps1.60,CF_Rob_Gauss_eps1.60,CF_Conf_Gauss_eps1.60,CF_Rob_Adv_eps1.60,CF_Conf_Adv_eps1.60,Orig_Rob_Gauss_eps1.80,Orig_Conf_Gauss_eps1.80,Orig_Rob_Adv_eps1.80,Orig_Conf_Adv_eps1.80,CF_Rob_Gauss_eps1.80,CF_Conf_Gauss_eps1.80,CF_Rob_Adv_eps1.80,CF_Conf_Adv_eps1.80,Orig_Rob_Gauss_eps2.00,Orig_Conf_Gauss_eps2.00,Orig_Rob_Adv_eps2.00,Orig_Conf_Adv_eps2.00,CF_Rob_Gauss_eps2.00,CF_Conf_Gauss_eps2.00,CF_Rob_Adv_eps2.00,CF_Conf_Adv_eps2.00
TSEVO,LSTMFCN,819,0,1,142.6849,0.6341,0.6,1.3451,7.1042,1.7629,0.5001,1.0,0.9968,0.0,0.0,1.0,0.5001,1.0,1.0,1.0,0.9958,0.0,0.0,0.0,0.4151,1.0,1.0,1.0,0.9997,0.0,0.0,0.0,0.2236,1.0,1.0,1.0,0.9999,0.0,0.0,0.0,0.0151,1.0,0.9998,1.0,0.999,0.0,0.0,0.0,0.0004,1.0,0.9989,1.0,1.0,0.0,0.0,0.0,0.0005,1.0,0.989,1.0,1.0,0.0,0.0,0.0,0.0014,1.0,0.8885,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4793,1.0,0.9999,0.0,0.0002,0.0,0.0003,0.0,0.1578,1.0,1.0,0.0,0.0012,0.0,0.0001,0.0,0.0573,1.0,0.9999,0.0,0.0074,0.0,0.0006,0.0,0.0246
TSEVO,LSTMFCN,1051,1,0,150.2855,0.6951,0.4,0.9935,7.3597,1.8645,0.5001,1.0,0.9995,1.0,1.0,1.0,0.5001,0.0,0.0,1.0,0.9995,1.0,1.0,1.0,0.8347,0.0,0.0,0.0,0.4103,1.0,1.0,1.0,0.7918,0.0,0.0,1.0,0.6024,1.0,0.9998,1.0,0.9998,0.0,0.0,0.0,0.0202,1.0,0.9985,1.0,1.0,0.0,0.0002,0.0,0.0012,1.0,0.985,1.0,1.0,0.0,0.0044,0.0,0.0012,1.0,0.8378,1.0,0.9999,0.0,0.1202,0.0,0.0029,0.0,0.4008,1.0,0.9999,1.0,0.7298,0.0,0.0048,0.0,0.1349,1.0,0.9998,1.0,0.9579,0.0,0.0019,0.0,0.0486,1.0,1.0,1.0,0.9882,0.0,0.0036,0.0,0.0212,1.0,0.9977,1.0,0.9952
TSEVO,LSTMFCN,81,1,0,143.1457,0.378,0.3,0.8358,7.1434,1.2824,0.5002,1.0,0.9833,1.0,1.0,1.0,0.5002,0.0,0.0,1.0,0.9154,1.0,1.0,0.0,0.411,0.0,0.0,0.0,0.0223,1.0,1.0,1.0,0.7434,0.0,0.0,0.0,0.0002,1.0,0.9999,1.0,0.995,0.0,0.0,0.0,0.0001,1.0,0.9994,1.0,0.9957,0.0,0.0,0.0,0.0059,1.0,0.9918,1.0,0.9998,0.0,0.0,0.0,0.0,1.0,0.8636,1.0,0.9998,0.0,0.0,0.0,0.0,0.0,0.2947,1.0,0.9994,0.0,0.0003,0.0,0.0002,0.0,0.0641,1.0,1.0,0.0,0.0014,0.0,0.0,0.0,0.0176,1.0,0.9998,0.0,0.0074,0.0,0.0003,0.0,0.0059,1.0,1.0,0.0,0.0573
TSEVO,LSTMFCN,282,0,1,142.3463,0.7683,0.4,0.7819,5.8599,1.5928,0.5,1.0,0.9909,0.0,0.0,1.0,0.5,1.0,1.0,1.0,0.9985,0.0,0.0,0.0,0.4293,1.0,1.0,1.0,0.9996,0.0,0.0,0.0,0.0037,1.0,0.9999,1.0,1.0,0.0,0.0,0.0,0.0013,1.0,0.9987,1.0,1.0,0.0,0.0,0.0,0.0002,1.0,0.9756,1.0,1.0,0.0,0.0,0.0,0.0002,1.0,0.6985,1.0,1.0,0.0,0.0007,0.0,0.0,0.0,0.1606,1.0,1.0,0.0,0.0077,0.0,0.0,0.0,0.0275,1.0,1.0,0.0,0.0851,0.0,0.0001,0.0,0.0073,1.0,0.9999,0.0,0.4768,0.0,0.0052,0.0,0.0029,1.0,1.0,1.0,0.8342,0.0,0.0018,0.0,0.0014
TSEVO,LSTMFCN,517,1,0,153.3307,0.6707,0.6,0.9598,11.6284,3.353,0.5002,1.0,0.9999,1.0,1.0,1.0,0.5002,0.0,0.0,1.0,0.9991,1.0,0.9999,1.0,0.7623,0.0,0.0,1.0,0.6581,1.0,0.9976,1.0,0.9914,0.0,0.0,0.0,0.0063,1.0,0.9671,1.0,0.9998,0.0,0.0001,0.0,0.0153,1.0,0.7457,1.0,1.0,0.0,0.0009,0.0,0.0015,0.0,0.2395,1.0,1.0,0.0,0.0086,0.0,0.0005,0.0,0.0465,1.0,1.0,0.0,0.0522,0.0,0.0002,0.0,0.0108,1.0,1.0,0.0,0.2266,0.0,0.0002,0.0,0.003,1.0,1.0,0.0,0.4603,0.0,0.0011,0.0,0.0011,1.0,1.0,1.0,0.6266,0.0,0.0001,0.0,0.0006,1.0,0.9787,1.0,0.7347
TSEVO,LSTMFCN,406,1,0,141.5373,0.5488,0.4,0.7489,11.7784,2.6828,0.5003,1.0,0.9979,1.0,1.0,1.0,0.5003,0.0,0.0,1.0,0.9553,1.0,1.0,1.0,0.7374,0.0,0.0,1.0,0.5511,1.0,0.9999,1.0,0.9513,0.0,0.0,0.0,0.0443,1.0,0.9992,1.0,0.9975,0.0,0.0002,0.0,0.0051,1.0,0.9935,1.0,0.9798,0.0,0.0032,0.0,0.0145,1.0,0.9384,1.0,0.9995,0.0,0.0177,0.0,0.0005,1.0,0.6051,1.0,0.9997,0.0,0.0656,0.0,0.0115,0.0,0.2019,1.0,0.9997,0.0,0.2137,0.0,0.0174,0.0,0.071,1.0,0.9939,0.0,0.4566,0.0,0.0066,0.0,0.0272,1.0,0.9988,1.0,0.6071,0.0,0.0033,0.0,0.0122,1.0,0.9866,1.0,0.7013
TSEVO,LSTMFCN,8,1,0,143.1742,0.8293,0.5,0.9078,4.7097,2.2863,0.5,1.0,0.9997,1.0,1.0,1.0,0.5,0.0,0.0,1.0,0.9953,1.0,1.0,1.0,0.8734,0.0,0.0,0.0,0.257,1.0,1.0,1.0,0.99,0.0,0.0,0.0,0.1463,1.0,0.9995,1.0,0.9912,0.0,0.0,0.0,0.0129,1.0,0.9917,1.0,0.9999,0.0,0.0,0.0,0.0002,1.0,0.805,1.0,0.9999,0.0,0.0001,0.0,0.0002,0.0,0.203,1.0,0.9999,0.0,0.0009,0.0,0.0,0.0,0.0418,1.0,1.0,0.0,0.0102,0.0,0.0012,0.0,0.0128,1.0,0.9999,0.0,0.0663,0.0,0.0174,0.0,0.0051,1.0,0.9988,0.0,0.2196,0.0,0.0003,0.0,0.0024,1.0,0.9949,0.0,0.4762
TSEVO,LSTMFCN,66,1,0,147.8077,0.9268,0.6,1.086,2.2112,1.0962,0.5,1.0,0.9846,1.0,1.0,1.0,0.5,0.0,0.0,1.0,0.883,1.0,1.0,1.0,0.8329,0.0,0.0,0.0,0.0017,1.0,0.9999,1.0,0.9973,0.0,0.0,0.0,0.0065,1.0,0.9992,1.0,0.9998,0.0,0.0,0.0,0.0175,1.0,0.9833,1.0,0.9999,0.0,0.0,0.0,0.0,1.0,0.7288,1.0,0.9999,0.0,0.0002,0.0,0.0032,0.0,0.1607,1.0,0.9999,0.0,0.0029,0.0,0.0002,0.0,0.0325,1.0,0.9999,0.0,0.0247,0.0,0.0004,0.0,0.0098,1.0,0.9997,0.0,0.1349,0.0,0.0001,0.0,0.0037,1.0,0.9999,0.0,0.368,0.0,0.0,0.0,0.0018,1.0,0.9372,1.0,0.6098
TSEVO,LSTMFCN,753,1,0,136.5657,0.8659,0.6,0.6321,2.7883,0.9654,0.5,1.0,0.9983,1.0,1.0,1.0,0.5,0.0,0.0,1.0,0.9978,1.0,1.0,1.0,0.6271,0.0,0.0,0.0,0.0708,1.0,1.0,1.0,0.9701,0.0,0.0,0.0,0.0338,1.0,1.0,1.0,0.9999,0.0,0.0,0.0,0.0001,1.0,0.9999,1.0,0.9999,0.0,0.0,0.0,0.0002,1.0,0.9972,1.0,1.0,0.0,0.0002,0.0,0.0001,1.0,0.9057,1.0,1.0,0.0,0.0033,0.0,0.0052,0.0,0.3266,1.0,1.0,0.0,0.0338,0.0,0.0002,0.0,0.0634,1.0,0.9999,0.0,0.3042,0.0,0.001,0.0,0.0166,1.0,1.0,1.0,0.799,0.0,0.0009,0.0,0.0054,1.0,0.9998,1.0,0.9565
TSEVO,LSTMFCN,429,1,0,144.2689,0.5854,0.5,1.3348,6.8627,1.489,0.5001,1.0,0.9999,1.0,1.0,1.0,0.5001,0.0,0.0,1.0,0.9983,1.0,1.0,1.0,0.8875,0.0,0.0,0.0,0.218,1.0,1.0,1.0,0.9453,0.0,0.0,0.0,0.1568,1.0,1.0,1.0,0.9948,0.0,0.0,0.0,0.2029,1.0,1.0,1.0,0.9934,0.0,0.0,0.0,0.0003,1.0,0.9997,1.0,0.9998,0.0,0.0001,0.0,0.0007,1.0,0.994,1.0,0.9999,0.0,0.0005,0.0,0.0008,1.0,0.8069,1.0,0.9998,0.0,0.0036,0.0,0.0002,0.0,0.1575,1.0,0.9803,0.0,0.038,0.0,0.0006,0.0,0.0293,1.0,0.9994,0.0,0.2829,0.0,0.003,0.0,0.0085,1.0,0.9986,1.0,0.6689
