Method,Model,Sample_Index,Original_Class,Counterfactual_Class,Generation_Time,Tp_Sparsity,Seg_Sparsity,DTW,L1,L2,CF_Conf,Orig_Rob_Gauss_eps0.00,Orig_Conf_Gauss_eps0.00,Orig_Rob_Adv_eps0.00,Orig_Conf_Adv_eps0.00,CF_Rob_Gauss_eps0.00,CF_Conf_Gauss_eps0.00,CF_Rob_Adv_eps0.00,CF_Conf_Adv_eps0.00,Orig_Rob_Gauss_eps0.20,Orig_Conf_Gauss_eps0.20,Orig_Rob_Adv_eps0.20,Orig_Conf_Adv_eps0.20,CF_Rob_Gauss_eps0.20,CF_Conf_Gauss_eps0.20,CF_Rob_Adv_eps0.20,CF_Conf_Adv_eps0.20,Orig_Rob_Gauss_eps0.40,Orig_Conf_Gauss_eps0.40,Orig_Rob_Adv_eps0.40,Orig_Conf_Adv_eps0.40,CF_Rob_Gauss_eps0.40,CF_Conf_Gauss_eps0.40,CF_Rob_Adv_eps0.40,CF_Conf_Adv_eps0.40,Orig_Rob_Gauss_eps0.60,Orig_Conf_Gauss_eps0.60,Orig_Rob_Adv_eps0.60,Orig_Conf_Adv_eps0.60,CF_Rob_Gauss_eps0.60,CF_Conf_Gauss_eps0.60,CF_Rob_Adv_eps0.60,CF_Conf_Adv_eps0.60,Orig_Rob_Gauss_eps0.80,Orig_Conf_Gauss_eps0.80,Orig_Rob_Adv_eps0.80,Orig_Conf_Adv_eps0.80,CF_Rob_Gauss_eps0.80,CF_Conf_Gauss_eps0.80,CF_Rob_Adv_eps0.80,CF_Conf_Adv_eps0.80,Orig_Rob_Gauss_eps1.00,Orig_Conf_Gauss_eps1.00,Orig_Rob_Adv_eps1.00,Orig_Conf_Adv_eps1.00,CF_Rob_Gauss_eps1.00,CF_Conf_Gauss_eps1.00,CF_Rob_Adv_eps1.00,CF_Conf_Adv_eps1.00,Orig_Rob_Gauss_eps1.20,Orig_Conf_Gauss_eps1.20,Orig_Rob_Adv_eps1.20,Orig_Conf_Adv_eps1.20,CF_Rob_Gauss_eps1.20,CF_Conf_Gauss_eps1.20,CF_Rob_Adv_eps1.20,CF_Conf_Adv_eps1.20,Orig_Rob_Gauss_eps1.40,Orig_Conf_Gauss_eps1.40,Orig_Rob_Adv_eps1.40,Orig_Conf_Adv_eps1.40,CF_Rob_Gauss_eps1.40,CF_Conf_Gauss_eps1.40,CF_Rob_Adv_eps1.40,CF_Conf_Adv_eps1.40,Orig_Rob_Gauss_eps1.60,Orig_Conf_Gauss_eps1.60,Orig_Rob_Adv_eps1.60,Orig_Conf_Adv_eps1.60,CF_Rob_Gauss_eps1.60,CF_Conf_Gauss_eps1.60,CF_Rob_Adv_eps1.60,CF_Conf_Adv_eps1.60,Orig_Rob_Gauss_eps1.80,Orig_Conf_Gauss_eps1.80,Orig_Rob_Adv_eps1.80,Orig_Conf_Adv_eps1.80,CF_Rob_Gauss_eps1.80,CF_Conf_Gauss_eps1.80,CF_Rob_Adv_eps1.80,CF_Conf_Adv_eps1.80,Orig_Rob_Gauss_eps2.00,Orig_Conf_Gauss_eps2.00,Orig_Rob_Adv_eps2.00,Orig_Conf_Adv_eps2.00,CF_Rob_Gauss_eps2.00,CF_Conf_Gauss_eps2.00,CF_Rob_Adv_eps2.00,CF_Conf_Adv_eps2.00
TSEVO,LSTMFCN,3257,1,3,225.8662,0.8643,0.7,4.2631,27.4702,8.3618,0.337,1.0,0.9549,0.0,0.0097,1.0,0.337,0.0,0.0141,1.0,0.9445,0.0,0.0152,0.0,0.1833,0.0,0.0042,1.0,0.977,0.0,0.0092,0.0,0.0037,0.0,0.0005,1.0,0.9552,0.0,0.0023,0.0,0.0004,0.0,0.0001,1.0,0.8911,0.0,0.0015,0.0,0.0,0.0,0.0,1.0,0.8654,0.0,0.001,0.0,0.0001,0.0,0.0,1.0,0.9531,0.0,0.0008,0.0,0.0003,0.0,0.0001,1.0,0.5632,0.0,0.0009,0.0,0.0001,0.0,0.0001,1.0,0.8759,0.0,0.0011,0.0,0.0001,0.0,0.0001,0.0,0.2416,0.0,0.0011,0.0,0.0002,0.0,0.0001,1.0,0.7734,0.0,0.0011,0.0,0.0,0.0,0.0001
TSEVO,LSTMFCN,2203,0,4,225.8535,0.6286,0.4,6.0091,42.1545,10.9275,0.2194,1.0,0.9985,1.0,0.8309,1.0,0.2194,0.0,0.0014,1.0,0.9995,1.0,0.9049,0.0,0.1896,0.0,0.0017,1.0,0.9999,1.0,0.958,0.0,0.028,0.0,0.0009,1.0,0.9999,1.0,0.9626,0.0,0.0407,0.0,0.0004,1.0,0.9999,1.0,0.9697,0.0,0.1383,0.0,0.0005,1.0,0.9996,1.0,0.9818,1.0,0.4629,0.0,0.0009,1.0,0.9969,1.0,0.9894,1.0,0.7618,0.0,0.0015,1.0,0.9716,1.0,0.9945,1.0,0.8108,0.0,0.0022,0.0,0.2626,1.0,0.9975,1.0,0.9544,0.0,0.0018,0.0,0.2501,1.0,0.9988,1.0,0.946,0.0,0.0009,0.0,0.0063,1.0,0.9994,1.0,0.9974,0.0,0.0003
TSEVO,LSTMFCN,569,0,1,456.8239,0.5286,0.4,5.1271,38.8475,8.88,0.2138,1.0,0.9997,1.0,0.9758,1.0,0.2138,0.0,0.0001,1.0,0.9999,1.0,0.9706,0.0,0.0303,0.0,0.0,1.0,1.0,1.0,0.9908,0.0,0.02,0.0,0.0,1.0,1.0,1.0,0.9969,0.0,0.0,0.0,0.0,1.0,0.9999,1.0,0.9984,0.0,0.0011,0.0,0.0,1.0,0.9942,1.0,0.9985,0.0,0.0078,0.0,0.0,1.0,0.9947,1.0,0.9983,0.0,0.0,0.0,0.0,0.0,0.4281,1.0,0.9985,0.0,0.0023,0.0,0.0,0.0,0.0185,1.0,0.9986,0.0,0.0041,0.0,0.0,0.0,0.092,1.0,0.9985,0.0,0.02,0.0,0.0,0.0,0.0,1.0,0.9986,0.0,0.0,0.0,0.0001
TSEVO,LSTMFCN,1176,0,3,459.3015,0.3929,0.2,4.9211,68.4002,9.8517,0.2107,1.0,0.9994,1.0,0.9665,1.0,0.2107,0.0,0.0007,1.0,0.9997,1.0,0.9895,0.0,0.2704,0.0,0.0007,1.0,1.0,1.0,0.9957,0.0,0.1025,0.0,0.0006,1.0,1.0,1.0,0.9992,0.0,0.0171,0.0,0.0001,1.0,0.9999,1.0,0.9997,0.0,0.0085,0.0,0.0,1.0,0.9998,1.0,0.9998,0.0,0.0093,0.0,0.0,1.0,0.9818,1.0,0.9999,0.0,0.0006,0.0,0.0,1.0,0.9978,1.0,0.9998,0.0,0.002,0.0,0.0,0.0,0.08,1.0,0.9998,0.0,0.0013,0.0,0.0,0.0,0.0041,1.0,0.9998,0.0,0.0,0.0,0.0,0.0,0.0001,1.0,0.9998,0.0,0.0,0.0,0.0
TSEVO,LSTMFCN,1974,0,3,286.7851,0.6357,0.4,4.087,29.3123,5.6593,0.2061,1.0,0.9974,1.0,0.9736,1.0,0.2061,0.0,0.0012,1.0,0.9991,1.0,0.9743,0.0,0.2196,0.0,0.0002,1.0,0.9999,1.0,0.9922,0.0,0.0313,0.0,0.0001,1.0,0.9999,1.0,0.9964,0.0,0.0021,0.0,0.0,1.0,0.9997,1.0,0.9977,0.0,0.0136,0.0,0.0,1.0,0.9983,1.0,0.9982,0.0,0.0173,0.0,0.0,1.0,0.9731,1.0,0.9985,0.0,0.0023,0.0,0.0,1.0,0.7182,1.0,0.9988,0.0,0.0002,0.0,0.0,0.0,0.0081,1.0,0.999,0.0,0.0003,0.0,0.0,0.0,0.3011,1.0,0.9991,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9991,0.0,0.0,0.0,0.0
TSEVO,LSTMFCN,3071,1,3,217.2572,0.4714,0.1,4.4081,57.6199,8.7981,0.2152,1.0,0.9693,0.0,0.0011,1.0,0.2152,0.0,0.0021,1.0,0.9407,0.0,0.0013,0.0,0.1182,0.0,0.0003,1.0,0.9811,0.0,0.0003,0.0,0.0346,0.0,0.0001,1.0,0.9768,0.0,0.0001,0.0,0.0394,0.0,0.0,1.0,0.9802,0.0,0.0,0.0,0.0234,0.0,0.0,1.0,0.6432,0.0,0.0,0.0,0.0046,0.0,0.0,1.0,0.9896,0.0,0.0,0.0,0.0078,0.0,0.0,0.0,0.1479,0.0,0.0,0.0,0.0008,0.0,0.0,1.0,0.5813,0.0,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0028,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0376,0.0,0.0001,0.0,0.0,0.0,0.0001
TSEVO,LSTMFCN,93,0,3,225.0662,0.55,0.2,7.1963,51.0599,12.2496,0.2418,1.0,0.9996,1.0,0.9644,1.0,0.2418,0.0,0.0015,1.0,0.9998,1.0,0.9735,0.0,0.3248,0.0,0.0002,1.0,1.0,1.0,0.9953,0.0,0.0056,0.0,0.0,1.0,1.0,1.0,0.9988,0.0,0.1358,0.0,0.0,1.0,0.9999,1.0,0.9997,0.0,0.0151,0.0,0.0,1.0,0.9998,1.0,0.9998,0.0,0.0128,0.0,0.0,1.0,0.9988,1.0,0.9998,0.0,0.001,0.0,0.0,1.0,0.9959,1.0,0.9998,0.0,0.0005,0.0,0.0,0.0,0.3872,1.0,0.9997,0.0,0.0037,0.0,0.0,0.0,0.0018,1.0,0.9995,0.0,0.0,0.0,0.0,0.0,0.0124,1.0,0.9994,0.0,0.0,0.0,0.0
TSEVO,LSTMFCN,1241,0,3,233.0132,0.9,0.9,8.225,35.4495,10.7761,0.2188,1.0,0.9999,1.0,0.9627,1.0,0.2188,0.0,0.0005,1.0,1.0,1.0,0.9696,0.0,0.1261,0.0,0.0007,1.0,1.0,1.0,0.9834,0.0,0.0033,0.0,0.0017,1.0,1.0,1.0,0.9888,0.0,0.0004,0.0,0.0033,1.0,1.0,1.0,0.9923,0.0,0.0004,0.0,0.003,1.0,0.9998,1.0,0.9934,0.0,0.0008,0.0,0.0021,1.0,0.9999,1.0,0.9937,0.0,0.0014,0.0,0.0016,1.0,0.982,1.0,0.994,0.0,0.0004,0.0,0.0011,0.0,0.0597,1.0,0.996,0.0,0.0,0.0,0.0005,0.0,0.0003,1.0,0.9977,0.0,0.0,0.0,0.0003,0.0,0.0359,1.0,0.9984,0.0,0.0,0.0,0.0001
TSEVO,LSTMFCN,300,0,2,219.9817,0.7214,0.5,4.7763,33.9772,8.2448,0.2079,1.0,0.9995,1.0,0.9425,1.0,0.2079,0.0,0.1142,1.0,0.9998,1.0,0.9832,0.0,0.1783,0.0,0.006,1.0,1.0,1.0,0.9927,0.0,0.0169,0.0,0.0004,1.0,1.0,1.0,0.994,0.0,0.0043,0.0,0.0001,1.0,1.0,1.0,0.996,0.0,0.0013,0.0,0.0001,1.0,0.9996,1.0,0.9971,0.0,0.0038,0.0,0.0001,1.0,0.9981,1.0,0.9978,0.0,0.0013,0.0,0.0,1.0,0.9759,1.0,0.9987,0.0,0.0035,0.0,0.0,0.0,0.4395,1.0,0.9992,0.0,0.0004,0.0,0.0,0.0,0.0159,1.0,0.9994,0.0,0.0002,0.0,0.0,0.0,0.0014,1.0,0.9995,0.0,0.0004,0.0,0.0
TSEVO,LSTMFCN,97,0,4,302.1768,0.6071,0.5,5.8001,45.0533,11.2226,0.2264,1.0,0.9997,1.0,0.9624,1.0,0.2264,0.0,0.001,1.0,0.9999,1.0,0.9842,0.0,0.1631,0.0,0.0013,1.0,1.0,1.0,0.9871,0.0,0.0277,0.0,0.0008,1.0,1.0,1.0,0.9834,0.0,0.1254,0.0,0.0008,1.0,1.0,1.0,0.9847,0.0,0.112,0.0,0.001,1.0,0.9997,1.0,0.9871,1.0,0.5672,0.0,0.0013,1.0,0.9998,1.0,0.9911,0.0,0.4041,0.0,0.0007,0.0,0.4922,1.0,0.9943,0.0,0.1326,0.0,0.0003,0.0,0.2446,1.0,0.9963,1.0,0.9968,0.0,0.0002,0.0,0.0239,1.0,0.9974,1.0,0.8915,0.0,0.0001,0.0,0.0077,1.0,0.998,1.0,0.9825,0.0,0.0001
