Method,Model,Sample_Index,Original_Class,Counterfactual_Class,Generation_Time,Tp_Sparsity,Seg_Sparsity,DTW,L1,L2,CF_Conf,Orig_Rob_Gauss_eps0.00,Orig_Conf_Gauss_eps0.00,Orig_Rob_Adv_eps0.00,Orig_Conf_Adv_eps0.00,CF_Rob_Gauss_eps0.00,CF_Conf_Gauss_eps0.00,CF_Rob_Adv_eps0.00,CF_Conf_Adv_eps0.00,Orig_Rob_Gauss_eps0.20,Orig_Conf_Gauss_eps0.20,Orig_Rob_Adv_eps0.20,Orig_Conf_Adv_eps0.20,CF_Rob_Gauss_eps0.20,CF_Conf_Gauss_eps0.20,CF_Rob_Adv_eps0.20,CF_Conf_Adv_eps0.20,Orig_Rob_Gauss_eps0.40,Orig_Conf_Gauss_eps0.40,Orig_Rob_Adv_eps0.40,Orig_Conf_Adv_eps0.40,CF_Rob_Gauss_eps0.40,CF_Conf_Gauss_eps0.40,CF_Rob_Adv_eps0.40,CF_Conf_Adv_eps0.40,Orig_Rob_Gauss_eps0.60,Orig_Conf_Gauss_eps0.60,Orig_Rob_Adv_eps0.60,Orig_Conf_Adv_eps0.60,CF_Rob_Gauss_eps0.60,CF_Conf_Gauss_eps0.60,CF_Rob_Adv_eps0.60,CF_Conf_Adv_eps0.60,Orig_Rob_Gauss_eps0.80,Orig_Conf_Gauss_eps0.80,Orig_Rob_Adv_eps0.80,Orig_Conf_Adv_eps0.80,CF_Rob_Gauss_eps0.80,CF_Conf_Gauss_eps0.80,CF_Rob_Adv_eps0.80,CF_Conf_Adv_eps0.80,Orig_Rob_Gauss_eps1.00,Orig_Conf_Gauss_eps1.00,Orig_Rob_Adv_eps1.00,Orig_Conf_Adv_eps1.00,CF_Rob_Gauss_eps1.00,CF_Conf_Gauss_eps1.00,CF_Rob_Adv_eps1.00,CF_Conf_Adv_eps1.00,Orig_Rob_Gauss_eps1.20,Orig_Conf_Gauss_eps1.20,Orig_Rob_Adv_eps1.20,Orig_Conf_Adv_eps1.20,CF_Rob_Gauss_eps1.20,CF_Conf_Gauss_eps1.20,CF_Rob_Adv_eps1.20,CF_Conf_Adv_eps1.20,Orig_Rob_Gauss_eps1.40,Orig_Conf_Gauss_eps1.40,Orig_Rob_Adv_eps1.40,Orig_Conf_Adv_eps1.40,CF_Rob_Gauss_eps1.40,CF_Conf_Gauss_eps1.40,CF_Rob_Adv_eps1.40,CF_Conf_Adv_eps1.40,Orig_Rob_Gauss_eps1.60,Orig_Conf_Gauss_eps1.60,Orig_Rob_Adv_eps1.60,Orig_Conf_Adv_eps1.60,CF_Rob_Gauss_eps1.60,CF_Conf_Gauss_eps1.60,CF_Rob_Adv_eps1.60,CF_Conf_Adv_eps1.60,Orig_Rob_Gauss_eps1.80,Orig_Conf_Gauss_eps1.80,Orig_Rob_Adv_eps1.80,Orig_Conf_Adv_eps1.80,CF_Rob_Gauss_eps1.80,CF_Conf_Gauss_eps1.80,CF_Rob_Adv_eps1.80,CF_Conf_Adv_eps1.80,Orig_Rob_Gauss_eps2.00,Orig_Conf_Gauss_eps2.00,Orig_Rob_Adv_eps2.00,Orig_Conf_Adv_eps2.00,CF_Rob_Gauss_eps2.00,CF_Conf_Gauss_eps2.00,CF_Rob_Adv_eps2.00,CF_Conf_Adv_eps2.00
COMTE,LSTMFCN,176,1,0,96.3063,0.0,0.0,1.5278,20.4479,2.8324,0.997,1.0,1.0,1.0,1.0,1.0,0.997,0.0,0.0,1.0,0.9958,1.0,0.9997,1.0,0.9982,0.0,0.0,1.0,0.9021,1.0,0.9947,1.0,0.9996,0.0,0.0,0.0,0.183,1.0,0.9232,1.0,1.0,0.0,0.0,0.0,0.332,1.0,0.5111,1.0,1.0,0.0,0.0,0.0,0.0466,0.0,0.1444,1.0,1.0,0.0,0.0001,0.0,0.0045,0.0,0.0386,1.0,1.0,0.0,0.0007,0.0,0.0487,0.0,0.011,1.0,0.9999,0.0,0.0069,0.0,0.0005,0.0,0.0038,1.0,0.9998,0.0,0.0551,0.0,0.0041,0.0,0.0016,1.0,1.0,0.0,0.246,0.0,0.014,0.0,0.0009,1.0,0.9904,1.0,0.5255
COMTE,LSTMFCN,655,1,0,98.0818,0.0366,0.0,0.7358,6.7197,1.0232,0.9763,1.0,0.9967,1.0,1.0,1.0,0.9763,0.0,0.0005,1.0,0.9838,1.0,1.0,1.0,0.9736,0.0,0.0001,1.0,0.6861,1.0,0.9998,1.0,0.9894,0.0,0.0,0.0,0.0292,1.0,0.998,1.0,0.9993,0.0,0.0001,0.0,0.0026,1.0,0.9719,1.0,0.9999,0.0,0.0009,0.0,0.0015,1.0,0.6782,1.0,0.9997,0.0,0.0041,0.0,0.0003,0.0,0.1746,1.0,0.9999,0.0,0.0176,0.0,0.0004,0.0,0.0377,1.0,1.0,0.0,0.0615,0.0,0.0001,0.0,0.0092,1.0,0.9993,0.0,0.1429,0.0,0.0,0.0,0.003,1.0,0.9995,0.0,0.2419,0.0,0.0015,0.0,0.0012,1.0,0.9359,0.0,0.3843
COMTE,LSTMFCN,357,1,0,100.7663,0.0,0.0,1.0258,11.9475,1.5849,0.9988,1.0,0.9998,1.0,1.0,1.0,0.9988,0.0,0.0002,1.0,0.9861,1.0,0.9999,1.0,0.9996,0.0,0.0,0.0,0.4227,1.0,0.9973,1.0,0.9998,0.0,0.0,0.0,0.0202,1.0,0.9608,1.0,0.9997,0.0,0.0001,0.0,0.0173,1.0,0.6371,1.0,1.0,0.0,0.0006,0.0,0.005,0.0,0.1847,1.0,1.0,0.0,0.0036,0.0,0.0014,0.0,0.0468,1.0,1.0,0.0,0.0119,0.0,0.0012,0.0,0.0134,1.0,0.9999,0.0,0.0521,0.0,0.0006,0.0,0.0047,1.0,1.0,0.0,0.2012,0.0,0.0011,0.0,0.0021,1.0,1.0,0.0,0.4547,0.0,0.0007,0.0,0.0014,1.0,1.0,1.0,0.6541
COMTE,LSTMFCN,743,0,1,95.409,0.0122,0.0,0.811,8.5606,1.3589,0.9996,1.0,0.9955,0.0,0.0001,1.0,0.9996,1.0,1.0,1.0,0.9977,0.0,0.0,1.0,0.9967,1.0,0.9999,1.0,0.9962,0.0,0.0,1.0,0.9897,1.0,0.9992,1.0,0.9999,0.0,0.0001,1.0,0.6521,1.0,0.9927,1.0,1.0,0.0,0.0003,0.0,0.0075,1.0,0.9192,1.0,0.9997,0.0,0.0019,0.0,0.0072,1.0,0.5155,1.0,1.0,0.0,0.0096,0.0,0.0044,0.0,0.1474,1.0,0.9997,0.0,0.0492,0.0,0.0002,0.0,0.0382,1.0,0.9957,0.0,0.1803,0.0,0.0168,0.0,0.0125,1.0,0.9989,0.0,0.3496,0.0,0.0006,0.0,0.0052,1.0,0.9992,1.0,0.5273,0.0,0.0577,0.0,0.0025
COMTE,LSTMFCN,1116,1,0,96.939,0.0,0.0,0.8911,11.2455,1.6722,0.9985,1.0,0.9963,1.0,1.0,1.0,0.9985,0.0,0.0001,1.0,0.9718,1.0,0.9999,1.0,0.999,0.0,0.0,0.0,0.4612,1.0,0.9991,1.0,1.0,0.0,0.0,0.0,0.1003,1.0,0.9942,1.0,0.9999,0.0,0.0,0.0,0.0019,1.0,0.9622,1.0,1.0,0.0,0.0004,0.0,0.0001,1.0,0.7563,1.0,1.0,0.0,0.0027,0.0,0.0001,0.0,0.2525,1.0,0.9998,0.0,0.0157,0.0,0.0001,0.0,0.0598,1.0,1.0,0.0,0.0814,0.0,0.0001,0.0,0.0186,1.0,1.0,0.0,0.2754,0.0,0.0015,0.0,0.0071,1.0,0.9998,1.0,0.5345,0.0,0.0162,0.0,0.003,1.0,0.9992,1.0,0.7021
COMTE,LSTMFCN,334,1,0,95.2128,0.0,0.0,1.5674,25.4675,3.3866,0.9985,1.0,0.9999,1.0,1.0,1.0,0.9985,0.0,0.0001,1.0,0.9994,1.0,0.9991,1.0,0.9988,0.0,0.0,1.0,0.964,1.0,0.9779,1.0,0.9995,0.0,0.0,0.0,0.3216,1.0,0.7578,1.0,1.0,0.0,0.0,0.0,0.0167,0.0,0.3338,1.0,1.0,0.0,0.0004,0.0,0.0032,0.0,0.1021,1.0,1.0,0.0,0.0027,0.0,0.0012,0.0,0.0331,1.0,1.0,0.0,0.0157,0.0,0.0001,0.0,0.0126,1.0,1.0,0.0,0.0814,0.0,0.0005,0.0,0.0052,1.0,1.0,0.0,0.2754,0.0,0.0111,0.0,0.0028,1.0,0.9999,1.0,0.5345,0.0,0.0023,0.0,0.0019,1.0,1.0,1.0,0.7021
COMTE,LSTMFCN,826,1,0,95.5102,0.0,0.0,0.9573,10.1006,1.5868,0.9763,1.0,0.9988,1.0,1.0,1.0,0.9763,0.0,0.0005,1.0,0.9523,1.0,0.9998,1.0,0.9731,0.0,0.0001,0.0,0.1379,1.0,0.9979,1.0,0.9992,0.0,0.0,0.0,0.005,1.0,0.9731,1.0,0.9999,0.0,0.0001,0.0,0.0013,1.0,0.7351,1.0,0.9999,0.0,0.0009,0.0,0.0045,0.0,0.2412,1.0,0.9999,0.0,0.0041,0.0,0.002,0.0,0.06,1.0,1.0,0.0,0.0176,0.0,0.008,0.0,0.0154,1.0,0.9999,0.0,0.0615,0.0,0.0009,0.0,0.0048,1.0,0.9999,0.0,0.1429,0.0,0.0019,0.0,0.0018,1.0,0.9842,0.0,0.2419,0.0,0.0021,0.0,0.0009,1.0,0.7928,0.0,0.3843
COMTE,LSTMFCN,555,0,1,98.8041,0.0,0.0,1.5241,17.5452,2.503,0.9997,1.0,0.9996,0.0,0.0001,1.0,0.9997,1.0,1.0,1.0,0.9998,0.0,0.0,1.0,0.9984,1.0,0.9999,1.0,0.9999,0.0,0.0,0.0,0.2008,1.0,0.9979,1.0,1.0,0.0,0.0,0.0,0.1199,1.0,0.978,1.0,1.0,0.0,0.0001,0.0,0.0069,1.0,0.8319,1.0,1.0,0.0,0.0011,0.0,0.0016,0.0,0.3972,1.0,1.0,0.0,0.0083,0.0,0.0046,0.0,0.1032,1.0,1.0,0.0,0.0561,0.0,0.0011,0.0,0.0279,1.0,0.9994,0.0,0.2905,0.0,0.012,0.0,0.0096,1.0,0.9996,1.0,0.6725,0.0,0.0103,0.0,0.0041,1.0,0.9998,1.0,0.8785,0.0,0.0081,0.0,0.0023
COMTE,LSTMFCN,633,1,0,97.5648,0.0,0.1,0.9211,9.4169,1.2609,0.9988,1.0,0.9955,1.0,1.0,1.0,0.9988,0.0,0.0002,1.0,0.8171,1.0,1.0,1.0,0.9994,0.0,0.0,0.0,0.0887,1.0,0.9991,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.985,1.0,1.0,0.0,0.0001,0.0,0.0006,1.0,0.7815,1.0,0.9998,0.0,0.0006,0.0,0.0017,0.0,0.2185,1.0,1.0,0.0,0.0036,0.0,0.0,0.0,0.0393,1.0,1.0,0.0,0.0119,0.0,0.0,0.0,0.0099,1.0,0.9999,0.0,0.0521,0.0,0.0002,0.0,0.0031,1.0,1.0,0.0,0.2012,0.0,0.0,0.0,0.0012,1.0,1.0,0.0,0.4547,0.0,0.0001,0.0,0.0007,1.0,0.9999,1.0,0.6541
COMTE,LSTMFCN,289,0,1,98.4429,0.0,0.0,2.2172,29.6223,4.0551,0.9997,1.0,0.9992,0.0,0.0,1.0,0.9997,1.0,1.0,1.0,0.9999,0.0,0.0,1.0,0.9995,1.0,0.9999,1.0,0.9984,0.0,0.0,1.0,0.655,1.0,0.9979,1.0,1.0,0.0,0.0,1.0,0.6187,1.0,0.978,1.0,1.0,0.0,0.0,0.0,0.0141,1.0,0.8319,1.0,1.0,0.0,0.0,0.0,0.144,0.0,0.3972,1.0,1.0,0.0,0.0,0.0,0.0005,0.0,0.1032,1.0,1.0,0.0,0.0001,0.0,0.0004,0.0,0.0279,1.0,1.0,0.0,0.0006,0.0,0.0017,0.0,0.0096,1.0,1.0,0.0,0.0046,0.0,0.0336,0.0,0.0041,1.0,1.0,0.0,0.0339,0.0,0.0011,0.0,0.0023
COMTE,LSTMFCN,594,1,0,98.4884,0.0,0.0,0.8645,11.3264,1.8928,0.997,1.0,0.9981,1.0,1.0,1.0,0.997,0.0,0.0,1.0,0.826,1.0,1.0,1.0,0.9994,0.0,0.0,0.0,0.1276,1.0,0.9999,1.0,0.9988,0.0,0.0,0.0,0.0253,1.0,0.9992,1.0,1.0,0.0,0.0,0.0,0.0017,1.0,0.9902,1.0,1.0,0.0,0.0,0.0,0.0001,1.0,0.8344,1.0,1.0,0.0,0.0001,0.0,0.0009,0.0,0.2762,1.0,1.0,0.0,0.0007,0.0,0.0003,0.0,0.0632,1.0,1.0,0.0,0.0069,0.0,0.0,0.0,0.0173,1.0,1.0,0.0,0.0551,0.0,0.0006,0.0,0.0055,1.0,0.9963,0.0,0.246,0.0,0.0,0.0,0.0023,1.0,0.9971,1.0,0.5255
