Method,Model,Sample_Index,Original_Class,Counterfactual_Class,Generation_Time,Tp_Sparsity,Seg_Sparsity,DTW,L1,L2,CF_Conf,Orig_Rob_Gauss_eps0.00,Orig_Conf_Gauss_eps0.00,Orig_Rob_Adv_eps0.00,Orig_Conf_Adv_eps0.00,CF_Rob_Gauss_eps0.00,CF_Conf_Gauss_eps0.00,CF_Rob_Adv_eps0.00,CF_Conf_Adv_eps0.00,Orig_Rob_Gauss_eps0.20,Orig_Conf_Gauss_eps0.20,Orig_Rob_Adv_eps0.20,Orig_Conf_Adv_eps0.20,CF_Rob_Gauss_eps0.20,CF_Conf_Gauss_eps0.20,CF_Rob_Adv_eps0.20,CF_Conf_Adv_eps0.20,Orig_Rob_Gauss_eps0.40,Orig_Conf_Gauss_eps0.40,Orig_Rob_Adv_eps0.40,Orig_Conf_Adv_eps0.40,CF_Rob_Gauss_eps0.40,CF_Conf_Gauss_eps0.40,CF_Rob_Adv_eps0.40,CF_Conf_Adv_eps0.40,Orig_Rob_Gauss_eps0.60,Orig_Conf_Gauss_eps0.60,Orig_Rob_Adv_eps0.60,Orig_Conf_Adv_eps0.60,CF_Rob_Gauss_eps0.60,CF_Conf_Gauss_eps0.60,CF_Rob_Adv_eps0.60,CF_Conf_Adv_eps0.60,Orig_Rob_Gauss_eps0.80,Orig_Conf_Gauss_eps0.80,Orig_Rob_Adv_eps0.80,Orig_Conf_Adv_eps0.80,CF_Rob_Gauss_eps0.80,CF_Conf_Gauss_eps0.80,CF_Rob_Adv_eps0.80,CF_Conf_Adv_eps0.80,Orig_Rob_Gauss_eps1.00,Orig_Conf_Gauss_eps1.00,Orig_Rob_Adv_eps1.00,Orig_Conf_Adv_eps1.00,CF_Rob_Gauss_eps1.00,CF_Conf_Gauss_eps1.00,CF_Rob_Adv_eps1.00,CF_Conf_Adv_eps1.00,Orig_Rob_Gauss_eps1.20,Orig_Conf_Gauss_eps1.20,Orig_Rob_Adv_eps1.20,Orig_Conf_Adv_eps1.20,CF_Rob_Gauss_eps1.20,CF_Conf_Gauss_eps1.20,CF_Rob_Adv_eps1.20,CF_Conf_Adv_eps1.20,Orig_Rob_Gauss_eps1.40,Orig_Conf_Gauss_eps1.40,Orig_Rob_Adv_eps1.40,Orig_Conf_Adv_eps1.40,CF_Rob_Gauss_eps1.40,CF_Conf_Gauss_eps1.40,CF_Rob_Adv_eps1.40,CF_Conf_Adv_eps1.40,Orig_Rob_Gauss_eps1.60,Orig_Conf_Gauss_eps1.60,Orig_Rob_Adv_eps1.60,Orig_Conf_Adv_eps1.60,CF_Rob_Gauss_eps1.60,CF_Conf_Gauss_eps1.60,CF_Rob_Adv_eps1.60,CF_Conf_Adv_eps1.60,Orig_Rob_Gauss_eps1.80,Orig_Conf_Gauss_eps1.80,Orig_Rob_Adv_eps1.80,Orig_Conf_Adv_eps1.80,CF_Rob_Gauss_eps1.80,CF_Conf_Gauss_eps1.80,CF_Rob_Adv_eps1.80,CF_Conf_Adv_eps1.80,Orig_Rob_Gauss_eps2.00,Orig_Conf_Gauss_eps2.00,Orig_Rob_Adv_eps2.00,Orig_Conf_Adv_eps2.00,CF_Rob_Gauss_eps2.00,CF_Conf_Gauss_eps2.00,CF_Rob_Adv_eps2.00,CF_Conf_Adv_eps2.00
COMTE,LSTMFCN,886,0,2,477.0308,0.0,0.0,6.9091,123.6991,14.0751,0.9164,1.0,0.9997,1.0,0.9206,1.0,0.9164,0.0,0.3093,1.0,0.9999,1.0,0.9644,1.0,0.8456,0.0,0.1009,1.0,1.0,1.0,0.9898,0.0,0.1345,0.0,0.0197,1.0,1.0,1.0,0.9942,0.0,0.0061,0.0,0.0055,1.0,1.0,1.0,0.9934,0.0,0.0027,0.0,0.0027,1.0,0.9997,1.0,0.9936,0.0,0.0005,0.0,0.0016,1.0,0.9994,1.0,0.9943,0.0,0.0026,0.0,0.0009,1.0,0.7528,1.0,0.9955,0.0,0.004,0.0,0.0005,1.0,0.9281,1.0,0.9975,0.0,0.0003,0.0,0.0002,0.0,0.1138,1.0,0.9986,0.0,0.0098,0.0,0.0001,0.0,0.0013,1.0,0.9992,0.0,0.0005,0.0,0.0
COMTE,LSTMFCN,3257,1,3,484.4507,0.0,0.0,7.5664,112.9397,13.5521,0.8896,1.0,0.9549,0.0,0.0097,1.0,0.8896,0.0,0.0115,1.0,0.9208,0.0,0.0152,1.0,0.6122,0.0,0.0105,1.0,0.965,0.0,0.0092,0.0,0.0039,0.0,0.0043,1.0,0.9347,0.0,0.0023,0.0,0.0001,0.0,0.0011,1.0,0.9896,0.0,0.0015,0.0,0.0001,0.0,0.0004,1.0,0.7109,0.0,0.001,0.0,0.0001,0.0,0.0003,1.0,0.975,0.0,0.0008,0.0,0.0049,0.0,0.0002,1.0,0.6353,0.0,0.0009,0.0,0.0002,0.0,0.0002,1.0,0.6302,0.0,0.0011,0.0,0.0,0.0,0.0002,0.0,0.4944,0.0,0.0011,0.0,0.0,0.0,0.0002,0.0,0.3118,0.0,0.0011,0.0,0.0,0.0,0.0002
COMTE,LSTMFCN,2203,0,3,494.603,0.0071,0.0,4.0801,70.1214,7.2709,0.8896,1.0,0.9985,1.0,0.8309,1.0,0.8896,0.0,0.0115,1.0,0.9996,1.0,0.9049,1.0,0.6562,0.0,0.0105,1.0,0.9999,1.0,0.958,0.0,0.0026,0.0,0.0043,1.0,1.0,1.0,0.9626,0.0,0.0001,0.0,0.0011,1.0,1.0,1.0,0.9697,0.0,0.0,0.0,0.0004,1.0,0.9999,1.0,0.9818,0.0,0.0001,0.0,0.0003,1.0,0.994,1.0,0.9894,0.0,0.0001,0.0,0.0002,1.0,0.8627,1.0,0.9945,0.0,0.0002,0.0,0.0002,1.0,0.5577,1.0,0.9975,0.0,0.0004,0.0,0.0002,1.0,0.9174,1.0,0.9988,0.0,0.0,0.0,0.0002,0.0,0.0024,1.0,0.9994,0.0,0.0,0.0,0.0002
COMTE,LSTMFCN,569,0,4,488.9059,0.0,0.0,9.1696,110.5905,13.6454,0.9688,1.0,0.9997,1.0,0.9758,1.0,0.9688,0.0,0.0016,1.0,0.9998,1.0,0.9706,1.0,0.9648,0.0,0.0007,1.0,1.0,1.0,0.9908,1.0,0.5536,0.0,0.0006,1.0,1.0,1.0,0.9969,0.0,0.4287,0.0,0.0005,1.0,1.0,1.0,0.9984,1.0,0.7081,0.0,0.0007,1.0,0.9995,1.0,0.9985,1.0,0.8956,0.0,0.001,1.0,0.9077,1.0,0.9983,1.0,0.9968,0.0,0.001,1.0,0.9431,1.0,0.9985,1.0,0.991,0.0,0.001,0.0,0.1838,1.0,0.9986,1.0,0.9999,0.0,0.0011,0.0,0.0096,1.0,0.9985,1.0,0.9988,0.0,0.0011,0.0,0.0002,1.0,0.9986,1.0,0.9981,0.0,0.0012
COMTE,LSTMFCN,1176,0,3,482.8374,0.0,0.0,5.36,91.3246,10.5471,0.8896,1.0,0.9994,1.0,0.9665,1.0,0.8896,0.0,0.0115,1.0,0.9996,1.0,0.9895,1.0,0.4904,0.0,0.0105,1.0,1.0,1.0,0.9957,0.0,0.002,0.0,0.0043,1.0,1.0,1.0,0.9992,0.0,0.0003,0.0,0.0011,1.0,1.0,1.0,0.9997,0.0,0.0001,0.0,0.0004,1.0,0.9986,1.0,0.9998,0.0,0.0003,0.0,0.0003,1.0,0.9992,1.0,0.9999,0.0,0.0019,0.0,0.0002,0.0,0.3229,1.0,0.9998,0.0,0.0005,0.0,0.0002,0.0,0.0872,1.0,0.9998,0.0,0.0,0.0,0.0002,0.0,0.0103,1.0,0.9998,0.0,0.0,0.0,0.0002,0.0,0.0567,1.0,0.9998,0.0,0.0,0.0,0.0002
COMTE,LSTMFCN,1974,0,4,333.6003,0.0,0.0,3.8481,86.3742,11.8325,0.9688,1.0,0.9974,1.0,0.9736,1.0,0.9688,0.0,0.0016,1.0,0.9993,1.0,0.9743,1.0,0.9614,0.0,0.0007,1.0,0.9999,1.0,0.9922,0.0,0.2903,0.0,0.0006,1.0,1.0,1.0,0.9964,0.0,0.3312,0.0,0.0005,1.0,0.9996,1.0,0.9977,1.0,0.7898,0.0,0.0007,1.0,0.9958,1.0,0.9982,1.0,0.8265,0.0,0.001,1.0,0.8288,1.0,0.9985,1.0,0.9844,0.0,0.001,0.0,0.1914,1.0,0.9988,1.0,0.9935,0.0,0.001,0.0,0.0162,1.0,0.999,1.0,0.9991,0.0,0.0011,0.0,0.0044,1.0,0.9991,1.0,0.9997,0.0,0.0011,0.0,0.0,1.0,0.9991,1.0,1.0,0.0,0.0012
COMTE,LSTMFCN,3071,1,3,326.4508,0.0,0.0,8.5651,124.5719,15.568,0.8896,1.0,0.9693,0.0,0.0011,1.0,0.8896,0.0,0.0115,1.0,0.9517,0.0,0.0013,1.0,0.6204,0.0,0.0105,1.0,0.9902,0.0,0.0003,0.0,0.0014,0.0,0.0043,1.0,0.9896,0.0,0.0001,0.0,0.0,0.0,0.0011,1.0,0.9931,0.0,0.0,0.0,0.0001,0.0,0.0004,1.0,0.5904,0.0,0.0,0.0,0.0002,0.0,0.0003,1.0,0.8151,0.0,0.0,0.0,0.0064,0.0,0.0002,1.0,0.6407,0.0,0.0,0.0,0.0005,0.0,0.0002,1.0,0.6036,0.0,0.0001,0.0,0.0,0.0,0.0002,0.0,0.3486,0.0,0.0001,0.0,0.0,0.0,0.0002,0.0,0.0411,0.0,0.0001,0.0,0.0,0.0,0.0002
COMTE,LSTMFCN,93,0,4,482.6971,0.0143,0.0,7.044,97.6997,14.382,0.9688,1.0,0.9996,1.0,0.9644,1.0,0.9688,0.0,0.0016,1.0,0.9999,1.0,0.9735,1.0,0.8939,0.0,0.0007,1.0,1.0,1.0,0.9953,0.0,0.2733,0.0,0.0006,1.0,1.0,1.0,0.9988,1.0,0.62,0.0,0.0005,1.0,1.0,1.0,0.9997,1.0,0.6738,0.0,0.0007,1.0,0.996,1.0,0.9998,1.0,0.9392,0.0,0.001,1.0,0.994,1.0,0.9998,1.0,0.9899,0.0,0.001,1.0,0.5804,1.0,0.9998,1.0,0.9425,0.0,0.001,1.0,0.5379,1.0,0.9997,1.0,0.9992,0.0,0.0011,0.0,0.0974,1.0,0.9995,1.0,0.9992,0.0,0.0011,0.0,0.0102,1.0,0.9994,1.0,0.968,0.0,0.0012
COMTE,LSTMFCN,1241,0,2,498.8998,0.0071,0.0,9.9548,117.6819,14.4368,0.9164,1.0,0.9999,1.0,0.9627,1.0,0.9164,0.0,0.3093,1.0,1.0,1.0,0.9696,1.0,0.7336,0.0,0.1009,1.0,1.0,1.0,0.9834,0.0,0.1894,0.0,0.0197,1.0,1.0,1.0,0.9888,0.0,0.0159,0.0,0.0055,1.0,1.0,1.0,0.9923,0.0,0.032,0.0,0.0027,1.0,0.9998,1.0,0.9934,0.0,0.0105,0.0,0.0016,1.0,0.9852,1.0,0.9937,0.0,0.0082,0.0,0.0009,1.0,0.5446,1.0,0.994,0.0,0.0004,0.0,0.0005,0.0,0.3773,1.0,0.996,0.0,0.0056,0.0,0.0002,0.0,0.0412,1.0,0.9977,0.0,0.0003,0.0,0.0001,0.0,0.008,1.0,0.9984,0.0,0.0005,0.0,0.0
COMTE,LSTMFCN,300,0,3,500.0198,0.0,0.0,5.4293,92.1181,10.5013,0.8896,1.0,0.9995,1.0,0.9425,1.0,0.8896,0.0,0.0115,1.0,0.9999,1.0,0.9832,1.0,0.7287,0.0,0.0105,1.0,1.0,1.0,0.9927,0.0,0.0013,0.0,0.0043,1.0,1.0,1.0,0.994,0.0,0.0002,0.0,0.0011,1.0,1.0,1.0,0.996,0.0,0.0,0.0,0.0004,1.0,1.0,1.0,0.9971,0.0,0.0003,0.0,0.0003,1.0,0.9965,1.0,0.9978,0.0,0.0002,0.0,0.0002,0.0,0.0641,1.0,0.9987,0.0,0.0008,0.0,0.0002,1.0,0.9286,1.0,0.9992,0.0,0.0003,0.0,0.0002,0.0,0.3961,1.0,0.9994,0.0,0.0,0.0,0.0002,0.0,0.3525,1.0,0.9995,0.0,0.0,0.0,0.0002
