Method,Model,Sample_Index,Original_Class,Counterfactual_Class,Generation_Time,Tp_Sparsity,Seg_Sparsity,DTW,L1,L2,CF_Conf,Orig_Rob_Gauss_eps0.00,Orig_Conf_Gauss_eps0.00,Orig_Rob_Adv_eps0.00,Orig_Conf_Adv_eps0.00,CF_Rob_Gauss_eps0.00,CF_Conf_Gauss_eps0.00,CF_Rob_Adv_eps0.00,CF_Conf_Adv_eps0.00,Orig_Rob_Gauss_eps0.20,Orig_Conf_Gauss_eps0.20,Orig_Rob_Adv_eps0.20,Orig_Conf_Adv_eps0.20,CF_Rob_Gauss_eps0.20,CF_Conf_Gauss_eps0.20,CF_Rob_Adv_eps0.20,CF_Conf_Adv_eps0.20,Orig_Rob_Gauss_eps0.40,Orig_Conf_Gauss_eps0.40,Orig_Rob_Adv_eps0.40,Orig_Conf_Adv_eps0.40,CF_Rob_Gauss_eps0.40,CF_Conf_Gauss_eps0.40,CF_Rob_Adv_eps0.40,CF_Conf_Adv_eps0.40,Orig_Rob_Gauss_eps0.60,Orig_Conf_Gauss_eps0.60,Orig_Rob_Adv_eps0.60,Orig_Conf_Adv_eps0.60,CF_Rob_Gauss_eps0.60,CF_Conf_Gauss_eps0.60,CF_Rob_Adv_eps0.60,CF_Conf_Adv_eps0.60,Orig_Rob_Gauss_eps0.80,Orig_Conf_Gauss_eps0.80,Orig_Rob_Adv_eps0.80,Orig_Conf_Adv_eps0.80,CF_Rob_Gauss_eps0.80,CF_Conf_Gauss_eps0.80,CF_Rob_Adv_eps0.80,CF_Conf_Adv_eps0.80,Orig_Rob_Gauss_eps1.00,Orig_Conf_Gauss_eps1.00,Orig_Rob_Adv_eps1.00,Orig_Conf_Adv_eps1.00,CF_Rob_Gauss_eps1.00,CF_Conf_Gauss_eps1.00,CF_Rob_Adv_eps1.00,CF_Conf_Adv_eps1.00,Orig_Rob_Gauss_eps1.20,Orig_Conf_Gauss_eps1.20,Orig_Rob_Adv_eps1.20,Orig_Conf_Adv_eps1.20,CF_Rob_Gauss_eps1.20,CF_Conf_Gauss_eps1.20,CF_Rob_Adv_eps1.20,CF_Conf_Adv_eps1.20,Orig_Rob_Gauss_eps1.40,Orig_Conf_Gauss_eps1.40,Orig_Rob_Adv_eps1.40,Orig_Conf_Adv_eps1.40,CF_Rob_Gauss_eps1.40,CF_Conf_Gauss_eps1.40,CF_Rob_Adv_eps1.40,CF_Conf_Adv_eps1.40,Orig_Rob_Gauss_eps1.60,Orig_Conf_Gauss_eps1.60,Orig_Rob_Adv_eps1.60,Orig_Conf_Adv_eps1.60,CF_Rob_Gauss_eps1.60,CF_Conf_Gauss_eps1.60,CF_Rob_Adv_eps1.60,CF_Conf_Adv_eps1.60,Orig_Rob_Gauss_eps1.80,Orig_Conf_Gauss_eps1.80,Orig_Rob_Adv_eps1.80,Orig_Conf_Adv_eps1.80,CF_Rob_Gauss_eps1.80,CF_Conf_Gauss_eps1.80,CF_Rob_Adv_eps1.80,CF_Conf_Adv_eps1.80,Orig_Rob_Gauss_eps2.00,Orig_Conf_Gauss_eps2.00,Orig_Rob_Adv_eps2.00,Orig_Conf_Adv_eps2.00,CF_Rob_Gauss_eps2.00,CF_Conf_Gauss_eps2.00,CF_Rob_Adv_eps2.00,CF_Conf_Adv_eps2.00
COMTE,LSTMFCN,45,3,0,83.5089,0.3382,0.3333,8.0661,196.55,11.7817,0.995,1.0,0.9194,1.0,0.6451,1.0,0.995,0.0,0.4814,1.0,0.8338,0.0,0.3208,1.0,0.9966,1.0,0.5766,1.0,0.5722,0.0,0.1067,1.0,0.9961,1.0,0.7606,0.0,0.1513,0.0,0.0433,1.0,0.9849,1.0,0.87,0.0,0.0769,0.0,0.0216,1.0,0.86,1.0,0.9408,0.0,0.0692,0.0,0.0129,1.0,0.8191,1.0,0.9847,0.0,0.0239,0.0,0.0062,1.0,0.4149,1.0,0.9972,0.0,0.005,0.0,0.009,1.0,0.4322,1.0,0.9994,0.0,0.0016,0.0,0.0131,0.0,0.2733,1.0,0.9998,0.0,0.0003,0.0,0.017,0.0,0.0143,1.0,0.9999,0.0,0.0001,0.0,0.0487,0.0,0.0039,1.0,0.9999
COMTE,LSTMFCN,134,2,0,80.1814,0.335,0.3333,12.9088,259.41,16.7081,0.9642,1.0,0.9942,0.0,0.019,1.0,0.9642,0.0,0.409,1.0,0.9915,0.0,0.0066,1.0,0.9311,0.0,0.1395,1.0,0.9917,0.0,0.0014,1.0,0.9228,0.0,0.0477,1.0,0.9868,0.0,0.0,1.0,0.7628,0.0,0.0205,1.0,0.9494,0.0,0.0,1.0,0.6367,0.0,0.0137,1.0,0.7165,0.0,0.0,1.0,0.8989,0.0,0.0134,0.0,0.3367,0.0,0.0,1.0,0.5294,0.0,0.0154,0.0,0.2311,0.0,0.0,0.0,0.183,0.0,0.0188,0.0,0.1936,0.0,0.0,0.0,0.0711,0.0,0.0234,0.0,0.0035,0.0,0.0,0.0,0.0126,0.0,0.0288,0.0,0.0057,0.0,0.0,0.0,0.0053,0.0,0.0342
COMTE,LSTMFCN,89,1,3,80.5918,0.335,0.3333,21.0289,467.77,26.989,0.9982,1.0,0.9999,0.0,0.0013,1.0,0.9982,0.0,0.1688,1.0,0.9999,0.0,0.0009,1.0,0.9973,0.0,0.0702,1.0,1.0,0.0,0.0006,1.0,0.9896,0.0,0.0245,1.0,1.0,0.0,0.0005,1.0,0.9583,0.0,0.0089,1.0,1.0,0.0,0.0004,1.0,0.676,0.0,0.0043,1.0,1.0,0.0,0.0003,0.0,0.157,0.0,0.0029,1.0,1.0,0.0,0.0003,0.0,0.0158,0.0,0.0027,1.0,1.0,0.0,0.0003,0.0,0.0027,0.0,0.0025,1.0,1.0,0.0,0.0004,0.0,0.0006,0.0,0.0021,1.0,1.0,0.0,0.0005,0.0,0.0001,0.0,0.0018,1.0,1.0,0.0,0.0007,0.0,0.0,0.0,0.0017
COMTE,LSTMFCN,95,1,2,79.1402,0.3382,0.3333,12.6375,297.86,18.4812,0.9961,1.0,0.9848,0.0,0.032,1.0,0.9961,0.0,0.0061,1.0,0.9826,0.0,0.0257,1.0,0.9961,0.0,0.0054,1.0,0.9914,0.0,0.0179,1.0,0.9955,0.0,0.0061,1.0,0.9949,0.0,0.0133,1.0,0.9933,0.0,0.0109,1.0,0.9937,0.0,0.0106,1.0,0.9777,0.0,0.0028,1.0,0.997,0.0,0.0089,1.0,0.9237,0.0,0.0002,1.0,0.9996,0.0,0.0086,1.0,0.9001,0.0,0.0,1.0,0.9992,0.0,0.0097,0.0,0.2912,0.0,0.0,1.0,0.9998,0.0,0.0123,0.0,0.2928,0.0,0.0,1.0,1.0,0.0,0.0163,0.0,0.0116,0.0,0.0,1.0,1.0,0.0,0.0208,0.0,0.0062,0.0,0.0
COMTE,LSTMFCN,96,1,0,83.7884,0.335,0.3333,12.6693,418.81,25.3961,0.9973,1.0,0.9993,0.0,0.0005,1.0,0.9973,1.0,0.9978,1.0,0.9993,0.0,0.0002,1.0,0.9956,1.0,0.9946,1.0,0.9997,0.0,0.0001,1.0,0.9934,1.0,0.9866,1.0,0.9997,0.0,0.0001,1.0,0.9871,1.0,0.9687,1.0,0.9999,0.0,0.0001,1.0,0.828,1.0,0.9346,1.0,0.9997,0.0,0.0001,1.0,0.72,1.0,0.8854,1.0,1.0,0.0,0.0002,0.0,0.2036,1.0,0.8402,1.0,1.0,0.0,0.0003,0.0,0.0947,1.0,0.8365,1.0,1.0,0.0,0.0004,0.0,0.0191,1.0,0.8686,1.0,1.0,0.0,0.0006,0.0,0.0021,1.0,0.9062,1.0,1.0,0.0,0.0009,0.0,0.0004,1.0,0.9314
COMTE,LSTMFCN,132,2,0,79.9311,0.0129,0.0,11.5463,337.93,17.4872,0.9535,1.0,0.9982,0.0,0.0002,1.0,0.9535,1.0,0.5249,1.0,0.9979,0.0,0.0001,1.0,0.9322,0.0,0.4167,1.0,0.9982,0.0,0.0001,1.0,0.7896,0.0,0.3372,1.0,0.9953,0.0,0.0001,1.0,0.5417,0.0,0.3174,1.0,0.9835,0.0,0.0001,0.0,0.2654,0.0,0.3645,1.0,0.958,0.0,0.0,0.0,0.1188,1.0,0.5334,1.0,0.9262,0.0,0.0,0.0,0.1635,1.0,0.8284,1.0,0.5272,0.0,0.0,0.0,0.0676,1.0,0.966,0.0,0.2804,0.0,0.0,0.0,0.0373,1.0,0.9933,0.0,0.0112,0.0,0.0,0.0,0.0095,1.0,0.998,0.0,0.0179,0.0,0.0,0.0,0.0067,1.0,0.9991
COMTE,LSTMFCN,33,0,1,78.3391,0.3366,0.3333,13.6915,430.45,27.3015,0.9983,1.0,0.9986,1.0,0.9746,1.0,0.9983,0.0,0.0157,1.0,0.9982,1.0,0.8498,1.0,0.9987,0.0,0.0141,1.0,0.996,1.0,0.5119,1.0,0.9987,0.0,0.0127,1.0,0.99,0.0,0.2566,1.0,0.9989,0.0,0.0125,1.0,0.9575,0.0,0.1957,1.0,0.999,0.0,0.0121,1.0,0.7717,0.0,0.2715,1.0,0.9987,0.0,0.0119,1.0,0.5604,0.0,0.394,1.0,0.9991,0.0,0.0136,0.0,0.1172,1.0,0.4801,1.0,0.9998,0.0,0.0183,0.0,0.0286,1.0,0.5267,1.0,0.9999,0.0,0.0265,0.0,0.0248,1.0,0.5545,1.0,1.0,0.0,0.0374,0.0,0.0025,1.0,0.5655,1.0,1.0,0.0,0.0487
COMTE,LSTMFCN,62,3,0,82.2075,0.3414,0.3333,7.8404,185.89,11.5901,0.9841,1.0,0.9442,1.0,0.8365,1.0,0.9841,1.0,0.5739,1.0,0.896,0.0,0.4655,1.0,0.9777,0.0,0.3801,1.0,0.4727,0.0,0.1362,1.0,0.9422,0.0,0.3106,0.0,0.1836,0.0,0.0479,1.0,0.7233,0.0,0.3427,0.0,0.0842,0.0,0.0205,1.0,0.6339,0.0,0.498,0.0,0.0521,0.0,0.0105,1.0,0.4193,1.0,0.7476,0.0,0.0315,0.0,0.008,0.0,0.3406,1.0,0.9141,0.0,0.0045,0.0,0.0095,0.0,0.2973,1.0,0.9759,0.0,0.0007,0.0,0.0122,0.0,0.0803,1.0,0.9926,0.0,0.0005,0.0,0.0182,0.0,0.0737,1.0,0.9973,0.0,0.0001,0.0,0.0278,0.0,0.007,1.0,0.9987
COMTE,LSTMFCN,110,2,0,88.3094,0.0032,0.0,8.9804,326.15,16.0968,0.9987,1.0,0.9862,0.0,0.0001,1.0,0.9987,1.0,0.9047,1.0,0.9871,0.0,0.0001,1.0,0.9985,1.0,0.8809,1.0,0.9909,0.0,0.0001,1.0,0.9911,1.0,0.8692,1.0,0.9871,0.0,0.0001,1.0,0.9662,1.0,0.8775,1.0,0.9716,0.0,0.0002,1.0,0.8662,1.0,0.9031,1.0,0.9445,0.0,0.0002,1.0,0.5999,1.0,0.9388,1.0,0.8415,0.0,0.0002,1.0,0.5156,1.0,0.9734,1.0,0.4885,0.0,0.0001,0.0,0.1952,1.0,0.99,0.0,0.2224,0.0,0.0001,0.0,0.0718,1.0,0.9963,0.0,0.1092,0.0,0.0,0.0,0.0719,1.0,0.9986,0.0,0.0316,0.0,0.0,0.0,0.0023,1.0,0.9994
COMTE,LSTMFCN,88,1,2,86.6374,0.3398,0.3333,17.6177,387.08,22.7555,0.9953,1.0,0.9921,0.0,0.0778,1.0,0.9953,0.0,0.0207,1.0,0.9914,0.0,0.047,1.0,0.9954,0.0,0.0238,1.0,0.9922,0.0,0.0303,1.0,0.9951,0.0,0.0306,1.0,0.9952,0.0,0.0182,1.0,0.9933,0.0,0.0309,1.0,0.9962,0.0,0.0112,1.0,0.9939,0.0,0.0256,1.0,0.9994,0.0,0.0077,1.0,0.9801,0.0,0.0186,1.0,0.9997,0.0,0.0065,1.0,0.9374,0.0,0.011,1.0,0.9997,0.0,0.0071,1.0,0.5905,0.0,0.0046,1.0,1.0,0.0,0.009,0.0,0.3842,0.0,0.0013,1.0,1.0,0.0,0.0125,0.0,0.0607,0.0,0.0004,1.0,1.0,0.0,0.0169,0.0,0.008,0.0,0.0001
